id,name,office_code,district,district_office,road_addr,founding,is_branch,lat,lng,level,is_active,source
B000004218,송산초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 만세구 송산면 사강시장길 15-9,공립,false,37.214340419,126.7327100174,elem,true,data.go.kr
B000004446,송삼초등학교,7530000,여주시,경기도여주교육지원청,경기도 여주시 가남읍 송삼로 165,공립,false,37.17646533,127.6339597,elem,true,data.go.kr
B000004128,송신초등학교,7530000,평택시,경기도평택교육지원청,경기도 평택시 송월로32번길 32,공립,false,37.07519037,127.0521302,elem,true,data.go.kr
B000022657,송안초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 송부로73번길 7,공립,false,37.31798939,126.9211924,elem,true,data.go.kr
B000004657,송양초등학교,7530000,의정부시,경기도의정부교육지원청,경기도 의정부시 송양로 49,공립,false,37.7531883,127.1121565,elem,true,data.go.kr
B000004765,송우초등학교,7530000,포천시,경기도포천교육지원청,경기도 포천시 소흘읍 송우로 42,공립,false,37.8291135,127.1442427,elem,true,data.go.kr
B000004083,송운초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 옥구천동로 433-25,공립,false,37.36014051,126.7301455,elem,true,data.go.kr
B000003620,송원초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 장안구 수일로 185,공립,false,37.30849343,127.010124,elem,true,data.go.kr
B000004130,송일초등학교,7530000,평택시,경기도평택교육지원청,경기도 평택시 송일로 6,공립,false,37.06276469,127.0595666,elem,true,data.go.kr
B000004019,송전초등학교,7530000,용인시,경기도용인교육지원청,경기도 용인시 처인구 이동읍 경기동로687번길 14,공립,false,37.1408151,127.1986336,elem,true,data.go.kr
B000003626,송정초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 장안구 송정로 41,공립,false,37.29707655,127.0017089,elem,true,data.go.kr
B000003627,송죽초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 장안구 송원로41번길 34,공립,false,37.30076246,127.0060008,elem,true,data.go.kr
B000004439,송촌초등학교,7530000,여주시,경기도여주교육지원청,경기도 여주시 대신면 여양1로 237,공립,false,37.4117204,127.5690748,elem,true,data.go.kr
B000004748,송추초등학교,7530000,양주시,경기도동두천양주교육지원청,경기도 양주시 장흥면 호국로 499,공립,false,37.71620385,126.9704422,elem,true,data.go.kr
B000004124,송탄초등학교,7530000,평택시,경기도평택교육지원청,경기도 평택시 막곡길 67,공립,false,37.04228758,127.0870904,elem,true,data.go.kr
B000004509,송포초등학교,7530000,고양시,경기도고양교육지원청,경기도 고양시 일산서구 송산로 379,공립,false,37.68540122,126.7205405,elem,true,data.go.kr
B000004125,송현초등학교,7530000,평택시,경기도평택교육지원청,경기도 평택시 경기대로 1432,공립,false,37.07252189,127.0671042,elem,true,data.go.kr
B000003883,송호초등학교,7530000,안산시,경기도안산교육지원청,경기도 안산시 단원구 한양대학로 183,공립,false,37.31152906,126.8352381,elem,true,data.go.kr
B000004183,송화초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 병점구 병점중앙로35번길 42,공립,false,37.2020661613,127.0402915454,elem,true,data.go.kr
B000004196,수기초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 효행구 봉담읍 수기웃말길 27,공립,false,37.2017361434,126.9800268268,elem,true,data.go.kr
B000004348,수남초등학교,7530000,김포시,경기도김포교육지원청,경기도 김포시 대곶면 수남로21번길 24,공립,false,37.62889835,126.5883894,elem,true,data.go.kr
B000003772,수내초등학교,7530000,성남시,경기도성남교육지원청,경기도 성남시 분당구 백현로243번길 12,공립,false,37.36776564,127.1246626,elem,true,data.go.kr
B000004609,수동초등학교,7530000,남양주시,경기도구리남양주교육지원청,경기도 남양주시 수동면 비룡로 832,공립,false,37.71181119,127.3234174,elem,true,data.go.kr
B000004612,수동초등학교송천분교장,7530000,남양주시,경기도구리남양주교육지원청,경기도 남양주시 수동면 비룡로586번길 98,공립,true,37.69512457,127.3342585,elem,true,data.go.kr
B000004044,수리초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 수리산로 125,공립,false,37.36039563,126.9180787,elem,true,data.go.kr
B000003619,수성초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 장안구 금당로 19,공립,false,37.30561994,127.0144759,elem,true,data.go.kr
B000004197,수영초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 효행구 봉담읍 수영로 63,공립,false,37.23617759,126.9542831,elem,true,data.go.kr
B000024052,수원가온초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 금곡로73번길 36,공립,false,37.27549141,126.9364215,elem,true,data.go.kr
B000003644,수원금곡초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 서수원로617번길 30,공립,false,37.27970688,126.9526515,elem,true,data.go.kr
B000024053,수원금호초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 칠보로 142,공립,false,37.26487765,126.9536054,elem,true,data.go.kr
B000003631,수원동신초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 장안구 만석로68번길 46,공립,false,37.29567288,126.9891755,elem,true,data.go.kr
B000003691,수원매화초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 영통구 권광로304번길 47-17,공립,false,37.27457739,127.0406845,elem,true,data.go.kr
B000003656,수원선일초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 권중로120번길 17,공립,false,37.24833751,127.0304334,elem,true,data.go.kr
B000003662,수원신곡초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 정조로544번길 13-7,공립,false,37.25804509,127.0133727,elem,true,data.go.kr
B000003615,수원중촌초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 금곡로140번길 30,공립,false,37.27255378,126.9445494,elem,true,data.go.kr
B000003682,수원초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 팔달구 팔달로110번길 26,공립,false,37.27783129,127.0043475,elem,true,data.go.kr
B000003639,수일초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 장안구 수일로 85,공립,false,37.31086106,127.0008865,elem,true,data.go.kr
B000004474,수입초등학교,7530000,양평군,경기도양평교육지원청,경기도 양평군 서종면 무드리2길 20,공립,false,37.64453129,127.375740,elem,true,data.go.kr
B000003995,수지초등학교,7530000,용인시,경기도용인교육지원청,경기도 용인시 수지구 정평로13번길 30,공립,false,37.3167412,127.085295,elem,true,data.go.kr
B000003709,수진초등학교,7530000,성남시,경기도성남교육지원청,경기도 성남시 수정구 탄리로95번길 16,공립,false,37.44494388,127.1334651,elem,true,data.go.kr
B000004251,수청초등학교,7530000,오산시,경기도화성오산교육지원청,경기도 오산시 오산대역로 123,공립,false,37.17084729,127.0554738,elem,true,data.go.kr
B000004627,수택초등학교,7530000,구리시,경기도구리남양주교육지원청,경기도 구리시 검배로136번길 41,공립,false,37.59193504,127.152520,elem,true,data.go.kr
B000024724,수현초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 효행구 봉담읍 상리3길 110,공립,false,37.22752589,126.950317,elem,true,data.go.kr
B000003681,숙지초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 팔달구 덕영대로735번길 23-1,공립,false,37.28323146,126.9917106,elem,true,data.go.kr
B000030306,숲노을초등학교,7530000,파주시,경기도파주교육지원청,경기도 파주시 초롱꽃로 61,공립,false,37.71272985,126.7110615,elem,true,data.go.kr
B000004170,숲속초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 동탄구 동탄공원로2길 10,공립,false,37.2058131443,127.060485,elem,true,data.go.kr
B000003882,슬기초등학교,7530000,안산시,경기도안산교육지원청,경기도 안산시 단원구 안산천남로 53,공립,false,37.30554378,126.8258512,elem,true,data.go.kr
B000004075,승지초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 승지로 110,공립,false,37.37238591,126.8127399,elem,true,data.go.kr
B000003906,시곡초등학교,7530000,안산시,경기도안산교육지원청,경기도 안산시 상록구 감골1로 46,공립,false,37.28905552,126.8524523,elem,true,data.go.kr
B000003918,시랑초등학교,7530000,안산시,경기도안산교육지원청,경기도 안산시 상록구 충장로 670,공립,false,37.33636627,126.8561381,elem,true,data.go.kr
B000026604,시화나래초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 거북섬남로 70,공립,false,37.32465657,126.6785656,elem,true,data.go.kr
B000004086,시화초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 큰솔로7번길 10,공립,false,37.33929505,126.7514775,elem,true,data.go.kr
B000024261,시흥가온초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 장현능곡로 33,공립,false,37.37363021,126.7943755,elem,true,data.go.kr
B000004076,시흥능곡초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 능곡중앙로 22,공립,false,37.36529596,126.812929,elem,true,data.go.kr
B000004096,시흥도원초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 수인로3413번길 34,공립,false,37.4401141,126.7779868,elem,true,data.go.kr
B000004073,시흥매화초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 매화1로 62,공립,false,37.41634831,126.8078869,elem,true,data.go.kr
B000004095,시흥신일초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 신천로7번길 12,공립,false,37.43309074,126.7915179,elem,true,data.go.kr
B000004081,시흥월곶초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 월곶해안로 69,공립,false,37.39176682,126.7373388,elem,true,data.go.kr
B000004101,시흥은행초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 대은로104번길 29-10,공립,false,37.44258628,126.8007227,elem,true,data.go.kr
B000004104,시흥장현초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 시청로80번길 5,공립,false,37.38175778,126.7991022,elem,true,data.go.kr
B000004088,시흥초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 정왕대로143번길 15,공립,false,37.35193371,126.7320864,elem,true,data.go.kr
B000003944,신갈초등학교,7530000,용인시,경기도용인교육지원청,경기도 용인시 기흥구 신갈로 76,공립,false,37.27380452,127.1067493,elem,true,data.go.kr
B000004339,신곡초등학교,7530000,김포시,경기도김포교육지원청,경기도 김포시 고촌읍 수기로 67-30,공립,false,37.59671156,126.7664388,elem,true,data.go.kr
B000003901,신길초등학교,7530000,안산시,경기도안산교육지원청,경기도 안산시 단원구 새뿔길 100,공립,false,37.33574863,126.7803184,elem,true,data.go.kr
B000027254,신남초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 만세구 남양읍 화성시청역로 2,공립,false,37.19138969,126.8177628,elem,true,data.go.kr
B000004531,신능초등학교,7530000,고양시,경기도고양교육지원청,경기도 고양시 덕양구 충장로123번길 37,공립,false,37.62414406,126.8312671,elem,true,data.go.kr
B000003803,신도초등학교,7530000,부천시,경기도부천교육지원청,경기도 부천시 원미구 부흥로 137,공립,false,37.49783185,126.7581195,elem,true,data.go.kr
B000004650,신동초등학교,7530000,의정부시,경기도의정부교육지원청,경기도 의정부시 시민로179번길 42,공립,false,37.74012262,127.0552263,elem,true,data.go.kr
B000004380,신둔초등학교,7530000,이천시,경기도이천교육지원청,경기도 이천시 신둔면 경충대로3150번길 82-3,공립,false,37.31028246,127.4035285,elem,true,data.go.kr
B000003985,신리초등학교,7530000,용인시,경기도용인교육지원청,경기도 용인시 수지구 신봉1로48번길 6,공립,false,37.32235846,127.0808227,elem,true,data.go.kr
B000003746,신백현초등학교,7530000,성남시,경기도성남교육지원청,경기도 성남시 분당구 판교역로14번길 42,공립,false,37.38757937,127.1117509,elem,true,data.go.kr
